,name,geometry,addr:street,addr:housenumber,centroid,lat,lon,address
1511,,"POLYGON ((49.9610645 53.1086587, 49.9611868 53.1086979, 49.9612536 53.1086228, 49.9611313 53.1085836, 49.9610645 53.1086587))",Октябрьская улица,27,POINT (49.96115905 53.108640750000006),53.108640750000006,49.96115905,Новокуйбышевск Октябрьская улица 27
1512,,"POLYGON ((49.9615119 53.1089588, 49.9616342 53.108998, 49.961701 53.1089229, 49.9615787 53.1088837, 49.9615119 53.1089588))",улица Пушкина,34,POINT (49.96160644999999 53.10894084999999),53.10894084999999,49.96160644999999,Новокуйбышевск улица Пушкина 34
1513,,"POLYGON ((49.9609556 53.1087821, 49.9610779 53.1088213, 49.9611447 53.1087462, 49.9610224 53.108707, 49.9609556 53.1087821))",Октябрьская улица,25,POINT (49.961050150000005 53.108764150000006),53.108764150000006,49.961050150000005,Новокуйбышевск Октябрьская улица 25
1514,,"POLYGON ((49.9607863 53.1089684, 49.9609086 53.1090076, 49.9609754 53.1089325, 49.9608531 53.1088933, 49.9607863 53.1089684))",Октябрьская улица,23,POINT (49.96088085 53.108950449999995),53.10895045,49.96088085,Новокуйбышевск Октябрьская улица 23
1515,,"POLYGON ((49.9613466 53.1091378, 49.9614689 53.109177, 49.9615357 53.1091019, 49.9614134 53.1090627, 49.9613466 53.1091378))",улица Пушкина,32,POINT (49.96144114999999 53.10911985),53.10911985,49.96144114999999,Новокуйбышевск улица Пушкина 32
1516,,"POLYGON ((49.9617941 53.1092782, 49.9619164 53.1093174, 49.9619832 53.1092423, 49.9618609 53.1092031, 49.9617941 53.1092782))",улица Пушкина,31,POINT (49.96188864999999 53.10926025),53.10926025,49.96188864999999,Новокуйбышевск улица Пушкина 31
1517,,"POLYGON ((49.9620722 53.1089757, 49.9621945 53.1090149, 49.9622613 53.1089398, 49.962139 53.1089006, 49.9620722 53.1089757))",улица Пушкина,35,POINT (49.962166749999994 53.10895775),53.10895775,49.96216675,Новокуйбышевск улица Пушкина 35
1518,,"POLYGON ((49.9619634 53.1090991, 49.9620857 53.1091383, 49.9621525 53.1090632, 49.9620302 53.109024, 49.9619634 53.1090991))",улица Пушкина,33,POINT (49.962057949999995 53.10908114999999),53.10908114999999,49.96205795,Новокуйбышевск улица Пушкина 33
1519,,"POLYGON ((49.9622375 53.1087845, 49.9623598 53.1088237, 49.9624266 53.1087486, 49.9623043 53.1087094, 49.9622375 53.1087845))",улица Пушкина,37,POINT (49.96233205 53.10876655),53.10876655,49.96233205,Новокуйбышевск улица Пушкина 37
1520,,"POLYGON ((49.9623504 53.1086635, 49.9624727 53.1087027, 49.9625395 53.1086276, 49.9624172 53.1085884, 49.9623504 53.1086635))",улица Пушкина,39,POINT (49.96244495 53.10864555),53.10864555,49.96244495,Новокуйбышевск улица Пушкина 39
1521,,"POLYGON ((49.9628946 53.1088402, 49.9630169 53.1088794, 49.9630837 53.1088043, 49.9629614 53.1087651, 49.9628946 53.1088402))",улица Декабристов,34,POINT (49.96298914999999 53.10882225),53.10882225,49.96298914999999,Новокуйбышевск улица Декабристов 34
1522,,"POLYGON ((49.9627857 53.1089636, 49.962908 53.1090028, 49.9629748 53.1089277, 49.9628525 53.1088885, 49.9627857 53.1089636))",улица Декабристов,32,POINT (49.96288024999999 53.108945649999995),53.10894565,49.96288024999999,Новокуйбышевск улица Декабристов 32
1523,,"POLYGON ((49.9625076 53.1092709, 49.9626299 53.1093101, 49.9626967 53.109235, 49.9625744 53.1091958, 49.9625076 53.1092709))",улица Декабристов,28,POINT (49.96260215000001 53.10925294999999),53.10925294999999,49.96260215000001,Новокуйбышевск улица Декабристов 28
1524,,"POLYGON ((49.9626204 53.1091451, 49.9627427 53.1091843, 49.9628095 53.1091092, 49.9626872 53.10907, 49.9626204 53.1091451))",улица Декабристов,30,POINT (49.96271495 53.10912715),53.10912715,49.96271495,Новокуйбышевск улица Декабристов 30
1525,,"POLYGON ((49.9616691 53.1094234, 49.9617914 53.1094626, 49.9618582 53.1093875, 49.9617359 53.1093483, 49.9616691 53.1094234))",улица Пушкина,29,POINT (49.96176365 53.10940545),53.10940545,49.96176365,Новокуйбышевск улица Пушкина 29
1526,,"POLYGON ((49.9622254 53.1095952, 49.9623477 53.1096344, 49.9624145 53.1095593, 49.9622922 53.1095201, 49.9622254 53.1095952))",улица Декабристов,24,POINT (49.962319949999994 53.109577249999994),53.10957725,49.96231995,Новокуйбышевск улица Декабристов 24
1527,,"POLYGON ((49.9615159 53.1096024, 49.9616382 53.1096416, 49.961705 53.1095665, 49.9615827 53.1095273, 49.9615159 53.1096024))",улица Пушкина,27,POINT (49.96161045 53.10958445),53.10958445,49.96161045,Новокуйбышевск улица Пушкина 27
1528,,"POLYGON ((49.9613628 53.1097646, 49.9614851 53.1098038, 49.9615519 53.1097287, 49.9614296 53.1096895, 49.9613628 53.1097646))",улица Пушкина,25,POINT (49.96145735 53.109746650000005),53.109746650000005,49.96145735,Новокуйбышевск улица Пушкина 25
1529,,"POLYGON ((49.9612055 53.1099436, 49.9613278 53.1099828, 49.9613946 53.1099077, 49.9612723 53.1098685, 49.9612055 53.1099436))",улица Пушкина,23,POINT (49.96130004999999 53.109925649999994),53.10992565,49.96130004999999,Новокуйбышевск улица Пушкина 23
1530,,"POLYGON ((49.9611088 53.1100525, 49.9612311 53.1100917, 49.9612979 53.1100166, 49.9611756 53.1099774, 49.9611088 53.1100525))",улица Пушкина,21,POINT (49.96120335 53.110034549999995),53.11003455,49.96120335,Новокуйбышевск улица Пушкина 21
1531,,"POLYGON ((49.9608911 53.1102945, 49.9610134 53.1103337, 49.9610802 53.1102586, 49.9609579 53.1102194, 49.9608911 53.1102945))",улица Пушкина,19,POINT (49.96098565 53.11027655),53.11027655,49.96098565,Новокуйбышевск улица Пушкина 19
1532,,"POLYGON ((49.9597374 53.110941, 49.9598597 53.1109802, 49.9599265 53.1109051, 49.9598042 53.1108659, 49.9597374 53.110941))",улица Пушкина,10,POINT (49.959831949999995 53.11092305),53.11092305,49.95983195,Новокуйбышевск улица Пушкина 10
1533,,"POLYGON ((49.9604437 53.110152, 49.960566 53.1101912, 49.9606328 53.1101161, 49.9605105 53.1100769, 49.9604437 53.110152))",улица Пушкина,20,POINT (49.96053825 53.11013405),53.11013405,49.96053825,Новокуйбышевск улица Пушкина 20
1534,,"POLYGON ((49.9620638 53.1097732, 49.9621861 53.1098124, 49.9622529 53.1097373, 49.9621306 53.1096981, 49.9620638 53.1097732))",улица Декабристов,22,POINT (49.96215835 53.10975525000001),53.10975525000001,49.96215835,Новокуйбышевск улица Декабристов 22
1535,,"POLYGON ((49.9619174 53.1099385, 49.9620397 53.1099777, 49.9621065 53.1099026, 49.9619842 53.1098634, 49.9619174 53.1099385))",улица Декабристов,20,POINT (49.962011950000004 53.10992055),53.10992055,49.96201195,Новокуйбышевск улица Декабристов 20
1536,,"POLYGON ((49.9617548 53.1101181, 49.9618771 53.1101573, 49.9619439 53.1100822, 49.9618216 53.110043, 49.9617548 53.1101181))",улица Декабристов,18,POINT (49.961849349999994 53.110100149999994),53.11010015,49.96184935,Новокуйбышевск улица Декабристов 18
1537,,"POLYGON ((49.9616516 53.1102312, 49.9617739 53.1102704, 49.9618407 53.1101953, 49.9617184 53.1101561, 49.9616516 53.1102312))",улица Декабристов,16,POINT (49.96174615 53.11021325),53.11021325,49.96174615,Новокуйбышевск улица Декабристов 16
1538,,"POLYGON ((49.9614763 53.1104284, 49.9615986 53.1104676, 49.9616654 53.1103925, 49.9615431 53.1103534, 49.9614763 53.1104284))",улица Декабристов,14А,POINT (49.96157085741564 53.110410481925506),53.11041048192551,49.96157085741564,Новокуйбышевск улица Декабристов 14А
1539,,"POLYGON ((49.9489124 53.1108855, 49.948962 53.1109632, 49.9490944 53.1109328, 49.9490449 53.1108551, 49.9489124 53.1108855))",улица Егорова,37,POINT (49.949003419436394 53.11090914638832),53.11090914638832,49.9490034194364,Новокуйбышевск улица Егорова 37
1541,,"POLYGON ((49.9495524 53.1107373, 49.9496019 53.110815, 49.9497343 53.1107846, 49.9496848 53.1107069, 49.9495524 53.1107373))",улица Егорова,33,POINT (49.94964335 53.11076095),53.11076095,49.94964335,Новокуйбышевск улица Егорова 33
1542,,"POLYGON ((49.9500159 53.1106284, 49.9500655 53.1107061, 49.9501979 53.1106757, 49.9501484 53.110598, 49.9500159 53.1106284))",улица Егорова,31,POINT (49.95010691943641 53.110652046388324),53.11065204638832,49.95010691943641,Новокуйбышевск улица Егорова 31
1543,,"POLYGON ((49.9504916 53.1105171, 49.9505411 53.1105948, 49.9506736 53.1105644, 49.9506241 53.1104867, 49.9504916 53.1105171))",улица Егорова,29,POINT (49.950582600000004 53.110540750000006),53.110540750000006,49.9505826,Новокуйбышевск улица Егорова 29
1544,,"POLYGON ((49.9509471 53.1104131, 49.9509966 53.1104908, 49.9511291 53.1104604, 49.9510796 53.1103826, 49.9509471 53.1104131))",улица Егорова,27,POINT (49.95103811065981 53.11043671943704),53.11043671943704,49.95103811065981,Новокуйбышевск улица Егорова 27
1545,,"POLYGON ((49.9515961 53.1102606, 49.9516456 53.1103383, 49.9517781 53.1103079, 49.9517286 53.1102302, 49.9515961 53.1102606))",улица Егорова,23,POINT (49.951687099999994 53.11028424999999),53.11028424999999,49.9516871,Новокуйбышевск улица Егорова 23
1546,,"POLYGON ((49.9519468 53.1101808, 49.9519963 53.1102585, 49.9521288 53.1102281, 49.9520793 53.1101504, 49.9519468 53.1101808))",улица Егорова,21,POINT (49.9520378 53.11020445),53.11020445,49.9520378,Новокуйбышевск улица Егорова 21
1547,,"POLYGON ((49.9522498 53.1101066, 49.9522993 53.1101843, 49.9524317 53.1101539, 49.9523822 53.1100762, 49.9522498 53.1101066))",улица Егорова,19,POINT (49.95234075 53.11013025),53.11013025,49.95234075,Новокуйбышевск улица Егорова 19
1548,,"POLYGON ((49.9490779 53.1116381, 49.9491274 53.1117158, 49.9492599 53.1116854, 49.9492104 53.1116077, 49.9490779 53.1116381))",улица Тимирязева,40,POINT (49.9491689 53.11166175),53.11166175,49.9491689,Новокуйбышевск улица Тимирязева 40
1549,,"POLYGON ((49.9493907 53.1115665, 49.9494402 53.1116442, 49.9495727 53.1116138, 49.9495232 53.1115361, 49.9493907 53.1115665))",улица Тимирязева,38,POINT (49.9494817 53.11159015),53.11159015,49.9494817,Новокуйбышевск улица Тимирязева 38
1551,,"POLYGON ((49.9499228 53.1114368, 49.9499723 53.1115145, 49.9501048 53.1114841, 49.9500553 53.1114064, 49.9499228 53.1114368))",улица Тимирязева,34,POINT (49.9500138 53.11146045),53.11146045,49.9500138,Новокуйбышевск улица Тимирязева 34
1553,,"POLYGON ((49.950484 53.1113013, 49.9505335 53.111379, 49.9506659 53.1113486, 49.9506164 53.1112709, 49.950484 53.1113013))",улица Тимирязева,32,POINT (49.95057495 53.111324950000004),53.11132495,49.95057495,Новокуйбышевск улица Тимирязева 32
1558,,"POLYGON ((49.9527013 53.1107697, 49.9527509 53.1108474, 49.9528833 53.110817, 49.9528338 53.1107393, 49.9527013 53.1107697))",улица Тимирязева,20,POINT (49.9527923194364 53.11079334638831),53.11079334638831,49.9527923194364,Новокуйбышевск улица Тимирязева 20
1559,,"POLYGON ((49.9528555 53.1110039, 49.952905 53.1110817, 49.9530375 53.1110512, 49.9529879 53.1109735, 49.9528555 53.1110039))",улица Тимирязева,21,POINT (49.95294646991663 53.11102758417797),53.11102758417797,49.95294646991663,Новокуйбышевск улица Тимирязева 21
1560,,"POLYGON ((49.9525349 53.1110825, 49.9525845 53.1111602, 49.9527169 53.1111298, 49.9526674 53.1110521, 49.9525349 53.1110825))",улица Тимирязева,23,POINT (49.9526259194364 53.11110614638832),53.11110614638832,49.9526259194364,Новокуйбышевск улица Тимирязева 23
1561,,"POLYGON ((49.9520996 53.1111851, 49.9521491 53.1112628, 49.9522816 53.1112324, 49.952232 53.1111547, 49.9520996 53.1111851))",улица Тимирязева,25,POINT (49.9521905805636 53.11120875361168),53.11120875361168,49.9521905805636,Новокуйбышевск улица Тимирязева 25
1562,,"POLYGON ((49.9518416 53.1112471, 49.9518911 53.1113248, 49.9520236 53.1112944, 49.9519741 53.1112167, 49.9518416 53.1112471))",улица Тимирязева,27,POINT (49.9519326 53.11127075),53.11127075,49.9519326,Новокуйбышевск улица Тимирязева 27
1563,,"POLYGON ((49.9515174 53.1113259, 49.951567 53.1114036, 49.9516994 53.1113732, 49.9516499 53.1112955, 49.9515174 53.1113259))",улица Тимирязева,29,POINT (49.9516084194364 53.11134954638833),53.11134954638833,49.9516084194364,Новокуйбышевск улица Тимирязева 29
1564,,"POLYGON ((49.9511805 53.1114068, 49.95123 53.1114845, 49.9513624 53.1114541, 49.9513129 53.1113764, 49.9511805 53.1114068))",улица Тимирязева,31,POINT (49.95127145 53.11143045000001),53.11143045000001,49.95127145,Новокуйбышевск улица Тимирязева 31
1565,,"POLYGON ((49.9507679 53.1115075, 49.9508174 53.1115852, 49.9509499 53.1115548, 49.9509004 53.1114771, 49.9507679 53.1115075))",улица Тимирязева,33,POINT (49.95085889999999 53.111531150000005),53.111531150000005,49.95085889999999,Новокуйбышевск улица Тимирязева 33
1568,,"POLYGON ((49.9498134 53.1117348, 49.9498629 53.1118125, 49.9499953 53.1117821, 49.9499458 53.1117044, 49.9498134 53.1117348))",улица Тимирязева,39А,POINT (49.94990435 53.111758449999996),53.11175845,49.94990435,Новокуйбышевск улица Тимирязева 39А
1569,,"POLYGON ((49.9495199 53.1118064, 49.9495694 53.1118841, 49.9497019 53.1118537, 49.9496524 53.111776, 49.9495199 53.1118064))",улица Тимирязева,41,POINT (49.949610899999996 53.11183005),53.11183005,49.9496109,Новокуйбышевск улица Тимирязева 41
1570,,"POLYGON ((49.9527546 53.1099751, 49.9528085 53.1100517, 49.9529391 53.1100186, 49.9528851 53.109942, 49.9527546 53.1099751))",улица Егорова,17,POINT (49.95284683097733 53.10999685337406),53.10999685337406,49.95284683097733,Новокуйбышевск улица Егорова 17
1571,,"POLYGON ((49.9529695 53.1099188, 49.9530235 53.1099955, 49.9531541 53.1099623, 49.9531 53.1098857, 49.9529695 53.1099188))",улица Егорова,15,POINT (49.95306177100848 53.10994058435646),53.10994058435646,49.95306177100848,Новокуйбышевск улица Егорова 15
